loja_id,2,3,4,6,7,9,10,11,12,14,15,16,17,21,22,23,24,25,27,29,33,34,35,36,37,39,43,44,46,49,51,52,53,55,56,58,59,60,61,62,63,64,65,68,69,70,71
L184,547.4,508.9,547.4,547.4,547.4,508.9,547.4,547.4,547.4,547.4,547.4,508.9,547.4,547.4,547.4,547.4,547.4,547.4,547.4,508.9,648.2,547.4,547.4,648.2,547.4,508.9,707.3,707.3,707.3,547.4,648.2,547.4,547.4,547.4,547.4,648.2,707.3,547.4,648.2,648.2,547.4,508.9,508.9,547.4,547.4,547.4,508.9
L227,482.72,458.08,482.72,482.72,482.72,458.08,482.72,482.72,482.72,482.72,482.72,458.08,482.72,482.72,482.72,482.72,482.72,482.72,482.72,458.08,579.04,482.72,482.72,579.04,482.72,458.08,624.96,624.96,624.96,482.72,579.04,482.72,482.72,482.72,482.72,579.04,624.96,482.72,579.04,579.04,482.72,458.08,458.08,482.72,482.72,482.72,458.08
L258,482.72,458.08,482.72,482.72,482.72,458.08,482.72,482.72,482.72,482.72,482.72,458.08,482.72,482.72,482.72,482.72,482.72,482.72,482.72,458.08,579.04,482.72,482.72,579.04,482.72,458.08,624.96,624.96,624.96,482.72,579.04,482.72,482.72,482.72,482.72,579.04,624.96,482.72,579.04,579.04,482.72,458.08,458.08,482.72,482.72,482.72,458.08
L278,730.16,652.36,730.16,730.16,730.16,652.36,730.16,730.16,730.16,730.16,730.16,652.36,730.16,730.16,730.16,730.16,730.16,730.16,730.16,652.36,880.24,730.16,730.16,880.24,730.16,652.36,999.48,999.48,999.48,730.16,880.24,730.16,730.16,730.16,730.16,880.24,999.48,730.16,880.24,880.24,730.16,652.36,652.36,730.16,730.16,730.16,652.36
L281,864.48,772.16,864.48,864.48,864.48,772.16,864.48,864.48,864.48,864.48,864.48,772.16,864.48,864.48,864.48,864.48,864.48,864.48,864.48,772.16,1041.44,864.48,864.48,1041.44,864.48,772.16,1183.04,1183.04,1183.04,864.48,1041.44,864.48,864.48,864.48,864.48,1041.44,1183.04,864.48,1041.44,1041.44,864.48,772.16,772.16,864.48,864.48,864.48,772.16
L308,516.04,485.38,516.04,516.04,516.04,485.38,516.04,516.04,516.04,516.04,516.04,485.38,516.04,516.04,516.04,516.04,516.04,516.04,516.04,485.38,614.6,516.04,516.04,614.6,516.04,485.38,668.1,668.1,668.1,516.04,614.6,516.04,516.04,516.04,516.04,614.6,668.1,516.04,614.6,614.6,516.04,485.38,485.38,516.04,516.04,516.04,485.38
L369,482.72,458.08,482.72,482.72,482.72,458.08,482.72,482.72,482.72,482.72,482.72,458.08,482.72,482.72,482.72,482.72,482.72,482.72,482.72,458.08,579.04,482.72,482.72,579.04,482.72,458.08,624.96,624.96,624.96,482.72,579.04,482.72,482.72,482.72,482.72,579.04,624.96,482.72,579.04,579.04,482.72,458.08,458.08,482.72,482.72,482.72,458.08
L419,482.72,458.08,482.72,482.72,482.72,458.08,482.72,482.72,482.72,482.72,482.72,458.08,482.72,482.72,482.72,482.72,482.72,482.72,482.72,458.08,579.04,482.72,482.72,579.04,482.72,458.08,624.96,624.96,624.96,482.72,579.04,482.72,482.72,482.72,482.72,579.04,624.96,482.72,579.04,579.04,482.72,458.08,458.08,482.72,482.72,482.72,458.08
L424,482.72,458.08,482.72,482.72,482.72,458.08,482.72,482.72,482.72,482.72,482.72,458.08,482.72,482.72,482.72,482.72,482.72,482.72,482.72,458.08,579.04,482.72,482.72,579.04,482.72,458.08,624.96,624.96,624.96,482.72,579.04,482.72,482.72,482.72,482.72,579.04,624.96,482.72,579.04,579.04,482.72,458.08,458.08,482.72,482.72,482.72,458.08
L463,547.4,508.9,547.4,547.4,547.4,508.9,547.4,547.4,547.4,547.4,547.4,508.9,547.4,547.4,547.4,547.4,547.4,547.4,547.4,508.9,648.2,547.4,547.4,648.2,547.4,508.9,707.3,707.3,707.3,547.4,648.2,547.4,547.4,547.4,547.4,648.2,707.3,547.4,648.2,648.2,547.4,508.9,508.9,547.4,547.4,547.4,508.9
L480,482.72,458.08,482.72,482.72,482.72,458.08,482.72,482.72,482.72,482.72,482.72,458.08,482.72,482.72,482.72,482.72,482.72,482.72,482.72,458.08,579.04,482.72,482.72,579.04,482.72,458.08,624.96,624.96,624.96,482.72,579.04,482.72,482.72,482.72,482.72,579.04,624.96,482.72,579.04,579.04,482.72,458.08,458.08,482.72,482.72,482.72,458.08
L502,482.72,458.08,482.72,482.72,482.72,458.08,482.72,482.72,482.72,482.72,482.72,458.08,482.72,482.72,482.72,482.72,482.72,482.72,482.72,458.08,579.04,482.72,482.72,579.04,482.72,458.08,624.96,624.96,624.96,482.72,579.04,482.72,482.72,482.72,482.72,579.04,624.96,482.72,579.04,579.04,482.72,458.08,458.08,482.72,482.72,482.72,458.08
L503,482.72,458.08,482.72,482.72,482.72,458.08,482.72,482.72,482.72,482.72,482.72,458.08,482.72,482.72,482.72,482.72,482.72,482.72,482.72,458.08,579.04,482.72,482.72,579.04,482.72,458.08,624.96,624.96,624.96,482.72,579.04,482.72,482.72,482.72,482.72,579.04,624.96,482.72,579.04,579.04,482.72,458.08,458.08,482.72,482.72,482.72,458.08
L508,516.04,485.38,516.04,516.04,516.04,485.38,516.04,516.04,516.04,516.04,516.04,485.38,516.04,516.04,516.04,516.04,516.04,516.04,516.04,485.38,614.6,516.04,516.04,614.6,516.04,485.38,668.1,668.1,668.1,516.04,614.6,516.04,516.04,516.04,516.04,614.6,668.1,516.04,614.6,614.6,516.04,485.38,485.38,516.04,516.04,516.04,485.38
L519,482.72,458.08,482.72,482.72,482.72,458.08,482.72,482.72,482.72,482.72,482.72,458.08,482.72,482.72,482.72,482.72,482.72,482.72,482.72,458.08,579.04,482.72,482.72,579.04,482.72,458.08,624.96,624.96,624.96,482.72,579.04,482.72,482.72,482.72,482.72,579.04,624.96,482.72,579.04,579.04,482.72,458.08,458.08,482.72,482.72,482.72,458.08
L523,482.72,458.08,482.72,482.72,482.72,458.08,482.72,482.72,482.72,482.72,482.72,458.08,482.72,482.72,482.72,482.72,482.72,482.72,482.72,458.08,579.04,482.72,482.72,579.04,482.72,458.08,624.96,624.96,624.96,482.72,579.04,482.72,482.72,482.72,482.72,579.04,624.96,482.72,579.04,579.04,482.72,458.08,458.08,482.72,482.72,482.72,458.08
L526,516.04,485.38,516.04,516.04,516.04,485.38,516.04,516.04,516.04,516.04,516.04,485.38,516.04,516.04,516.04,516.04,516.04,516.04,516.04,485.38,614.6,516.04,516.04,614.6,516.04,485.38,668.1,668.1,668.1,516.04,614.6,516.04,516.04,516.04,516.04,614.6,668.1,516.04,614.6,614.6,516.04,485.38,485.38,516.04,516.04,516.04,485.38
L529,482.72,458.08,482.72,482.72,482.72,458.08,482.72,482.72,482.72,482.72,482.72,458.08,482.72,482.72,482.72,482.72,482.72,482.72,482.72,458.08,579.04,482.72,482.72,579.04,482.72,458.08,624.96,624.96,624.96,482.72,579.04,482.72,482.72,482.72,482.72,579.04,624.96,482.72,579.04,579.04,482.72,458.08,458.08,482.72,482.72,482.72,458.08
L534,482.72,458.08,482.72,482.72,482.72,458.08,482.72,482.72,482.72,482.72,482.72,458.08,482.72,482.72,482.72,482.72,482.72,482.72,482.72,458.08,579.04,482.72,482.72,579.04,482.72,458.08,624.96,624.96,624.96,482.72,579.04,482.72,482.72,482.72,482.72,579.04,624.96,482.72,579.04,579.04,482.72,458.08,458.08,482.72,482.72,482.72,458.08
L537,595.2,544.0,595.2,595.2,595.2,544.0,595.2,595.2,595.2,595.2,595.2,544.0,595.2,595.2,595.2,595.2,595.2,595.2,595.2,544.0,704.96,595.2,595.2,704.96,595.2,544.0,780.8,780.8,780.8,595.2,704.96,595.2,595.2,595.2,595.2,704.96,780.8,595.2,704.96,704.96,595.2,544.0,544.0,595.2,595.2,595.2,544.0
L544,595.2,544.0,595.2,595.2,595.2,544.0,595.2,595.2,595.2,595.2,595.2,544.0,595.2,595.2,595.2,595.2,595.2,595.2,595.2,544.0,704.96,595.2,595.2,704.96,595.2,544.0,780.8,780.8,780.8,595.2,704.96,595.2,595.2,595.2,595.2,704.96,780.8,595.2,704.96,704.96,595.2,544.0,544.0,595.2,595.2,595.2,544.0
L554,482.72,458.08,482.72,482.72,482.72,458.08,482.72,482.72,482.72,482.72,482.72,458.08,482.72,482.72,482.72,482.72,482.72,482.72,482.72,458.08,579.04,482.72,482.72,579.04,482.72,458.08,624.96,624.96,624.96,482.72,579.04,482.72,482.72,482.72,482.72,579.04,624.96,482.72,579.04,579.04,482.72,458.08,458.08,482.72,482.72,482.72,458.08
L573,595.2,544.0,595.2,595.2,595.2,544.0,595.2,595.2,595.2,595.2,595.2,544.0,595.2,595.2,595.2,595.2,595.2,595.2,595.2,544.0,704.96,595.2,595.2,704.96,595.2,544.0,780.8,780.8,780.8,595.2,704.96,595.2,595.2,595.2,595.2,704.96,780.8,595.2,704.96,704.96,595.2,544.0,544.0,595.2,595.2,595.2,544.0
L596,594.44,560.42,594.44,594.44,594.44,560.42,594.44,594.44,594.44,594.44,594.44,560.42,594.44,594.44,594.44,594.44,594.44,594.44,594.44,560.42,712.04,594.44,594.44,712.04,594.44,560.42,771.14,771.14,771.14,594.44,712.04,594.44,594.44,594.44,594.44,712.04,771.14,594.44,712.04,712.04,594.44,560.42,560.42,594.44,594.44,594.44,560.42
L602,730.16,652.36,730.16,730.16,730.16,652.36,730.16,730.16,730.16,730.16,730.16,652.36,730.16,730.16,730.16,730.16,730.16,730.16,730.16,652.36,880.24,730.16,730.16,880.24,730.16,652.36,999.48,999.48,999.48,730.16,880.24,730.16,730.16,730.16,730.16,880.24,999.48,730.16,880.24,880.24,730.16,652.36,652.36,730.16,730.16,730.16,652.36
L607,482.72,458.08,482.72,482.72,482.72,458.08,482.72,482.72,482.72,482.72,482.72,458.08,482.72,482.72,482.72,482.72,482.72,482.72,482.72,458.08,579.04,482.72,482.72,579.04,482.72,458.08,624.96,624.96,624.96,482.72,579.04,482.72,482.72,482.72,482.72,579.04,624.96,482.72,579.04,579.04,482.72,458.08,458.08,482.72,482.72,482.72,458.08
L617,482.72,458.08,482.72,482.72,482.72,458.08,482.72,482.72,482.72,482.72,482.72,458.08,482.72,482.72,482.72,482.72,482.72,482.72,482.72,458.08,579.04,482.72,482.72,579.04,482.72,458.08,624.96,624.96,624.96,482.72,579.04,482.72,482.72,482.72,482.72,579.04,624.96,482.72,579.04,579.04,482.72,458.08,458.08,482.72,482.72,482.72,458.08
L623,420.0,403.2,420.0,420.0,420.0,403.2,420.0,420.0,420.0,420.0,420.0,403.2,420.0,420.0,420.0,420.0,420.0,420.0,420.0,403.2,470.4,420.0,420.0,470.4,420.0,403.2,489.44,489.44,489.44,420.0,470.4,420.0,420.0,420.0,420.0,470.4,489.44,420.0,470.4,470.4,420.0,403.2,403.2,420.0,420.0,420.0,403.2
L650,482.72,458.08,482.72,482.72,482.72,458.08,482.72,482.72,482.72,482.72,482.72,458.08,482.72,482.72,482.72,482.72,482.72,482.72,482.72,458.08,579.04,482.72,482.72,579.04,482.72,458.08,624.96,624.96,624.96,482.72,579.04,482.72,482.72,482.72,482.72,579.04,624.96,482.72,579.04,579.04,482.72,458.08,458.08,482.72,482.72,482.72,458.08
L759,482.72,458.08,482.72,482.72,482.72,458.08,482.72,482.72,482.72,482.72,482.72,458.08,482.72,482.72,482.72,482.72,482.72,482.72,482.72,458.08,579.04,482.72,482.72,579.04,482.72,458.08,624.96,624.96,624.96,482.72,579.04,482.72,482.72,482.72,482.72,579.04,624.96,482.72,579.04,579.04,482.72,458.08,458.08,482.72,482.72,482.72,458.08
L760,482.72,458.08,482.72,482.72,482.72,458.08,482.72,482.72,482.72,482.72,482.72,458.08,482.72,482.72,482.72,482.72,482.72,482.72,482.72,458.08,579.04,482.72,482.72,579.04,482.72,458.08,624.96,624.96,624.96,482.72,579.04,482.72,482.72,482.72,482.72,579.04,624.96,482.72,579.04,579.04,482.72,458.08,458.08,482.72,482.72,482.72,458.08
L774,449.12,431.2,449.12,449.12,449.12,431.2,449.12,449.12,449.12,449.12,449.12,431.2,449.12,449.12,449.12,449.12,449.12,449.12,449.12,431.2,516.32,449.12,449.12,516.32,449.12,431.2,546.56,546.56,546.56,449.12,516.32,449.12,449.12,449.12,449.12,516.32,546.56,449.12,516.32,516.32,449.12,431.2,431.2,449.12,449.12,449.12,431.2
L776,668.56,598.6,668.56,668.56,668.56,598.6,668.56,668.56,668.56,668.56,668.56,598.6,668.56,668.56,668.56,668.56,668.56,668.56,668.56,598.6,788.4,668.56,668.56,788.4,668.56,598.6,883.0,883.0,883.0,668.56,788.4,668.56,668.56,668.56,668.56,788.4,883.0,668.56,788.4,788.4,668.56,598.6,598.6,668.56,668.56,668.56,598.6
L782,482.72,458.08,482.72,482.72,482.72,458.08,482.72,482.72,482.72,482.72,482.72,458.08,482.72,482.72,482.72,482.72,482.72,482.72,482.72,458.08,579.04,482.72,482.72,579.04,482.72,458.08,624.96,624.96,624.96,482.72,579.04,482.72,482.72,482.72,482.72,579.04,624.96,482.72,579.04,579.04,482.72,458.08,458.08,482.72,482.72,482.72,458.08
L783,482.72,458.08,482.72,482.72,482.72,458.08,482.72,482.72,482.72,482.72,482.72,458.08,482.72,482.72,482.72,482.72,482.72,482.72,482.72,458.08,579.04,482.72,482.72,579.04,482.72,458.08,624.96,624.96,624.96,482.72,579.04,482.72,482.72,482.72,482.72,579.04,624.96,482.72,579.04,579.04,482.72,458.08,458.08,482.72,482.72,482.72,458.08
L839,482.72,458.08,482.72,482.72,482.72,458.08,482.72,482.72,482.72,482.72,482.72,458.08,482.72,482.72,482.72,482.72,482.72,482.72,482.72,458.08,579.04,482.72,482.72,579.04,482.72,458.08,624.96,624.96,624.96,482.72,579.04,482.72,482.72,482.72,482.72,579.04,624.96,482.72,579.04,579.04,482.72,458.08,458.08,482.72,482.72,482.72,458.08
L858,482.72,458.08,482.72,482.72,482.72,458.08,482.72,482.72,482.72,482.72,482.72,458.08,482.72,482.72,482.72,482.72,482.72,482.72,482.72,458.08,579.04,482.72,482.72,579.04,482.72,458.08,624.96,624.96,624.96,482.72,579.04,482.72,482.72,482.72,482.72,579.04,624.96,482.72,579.04,579.04,482.72,458.08,458.08,482.72,482.72,482.72,458.08
L886,482.72,458.08,482.72,482.72,482.72,458.08,482.72,482.72,482.72,482.72,482.72,458.08,482.72,482.72,482.72,482.72,482.72,482.72,482.72,458.08,579.04,482.72,482.72,579.04,482.72,458.08,624.96,624.96,624.96,482.72,579.04,482.72,482.72,482.72,482.72,579.04,624.96,482.72,579.04,579.04,482.72,458.08,458.08,482.72,482.72,482.72,458.08
L954,482.72,458.08,482.72,482.72,482.72,458.08,482.72,482.72,482.72,482.72,482.72,458.08,482.72,482.72,482.72,482.72,482.72,482.72,482.72,458.08,579.04,482.72,482.72,579.04,482.72,458.08,624.96,624.96,624.96,482.72,579.04,482.72,482.72,482.72,482.72,579.04,624.96,482.72,579.04,579.04,482.72,458.08,458.08,482.72,482.72,482.72,458.08
L977,482.72,458.08,482.72,482.72,482.72,458.08,482.72,482.72,482.72,482.72,482.72,458.08,482.72,482.72,482.72,482.72,482.72,482.72,482.72,458.08,579.04,482.72,482.72,579.04,482.72,458.08,624.96,624.96,624.96,482.72,579.04,482.72,482.72,482.72,482.72,579.04,624.96,482.72,579.04,579.04,482.72,458.08,458.08,482.72,482.72,482.72,458.08
